N,P,K,temperature,humidity,ph,rainfall,label,Dist Name,Year,Dist Code,State Code,State Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha)
67,43,39,26.01749075,85.01186375,5.989941331,186.4658631,rice,gorakhpur,1985,221,12,Uttar Pradesh,302.7,483.1,1595.97
91,50,40,20.80753717,84.10189935,6.453338086,229.6998107,rice,gorakhpur,1998,221,12,Uttar Pradesh,303.52,546,1798.89
89,45,36,21.26393201,80.43425341,6.439911047,185.6094547,rice,east godavari,1983,46,1,Andhra Pradesh,436.7,965.6,2211.13
60,36,43,23.40906268,83.05968083,5.290811303,218.65904,rice,hoshangabad,2012,43,6,Madhya Pradesh,30.05,61.74,2054.58
78,42,42,20.11628824,81.55467563,7.648928486,262.3558632,rice,hoshangabad,2002,43,6,Madhya Pradesh,11,13.9,1263.64
85,38,41,21.60665676,82.79804574,6.2305906,276.6836728,rice,hoshangabad,1989,43,6,Madhya Pradesh,12,12.4,1033.33
81,53,42,23.65149902,81.01458545,5.199853951,232.1922533,rice,gorakhpur,2007,221,12,Uttar Pradesh,317.41,649.06,2044.86
76,60,39,20.02291,80.41299541,6.778814223,209.1933532,rice,murshidabad,2001,804,13,West Bengal,395.06,1085.35,2747.3
77,36,37,26.85146716,81.46607231,6.115341333,193.7083537,rice,karnal,2013,184,4,Haryana,484.56,1677.4,3461.7
60,36,43,23.37482657,83.06795496,5.26104785,220.3169023,rice,mandya,1981,68,5,Karnataka,67.2,305.2,4541.67
77,36,37,26.86840324,81.43212274,6.139928175,194.1221505,rice,gorakhpur,2009,221,12,Uttar Pradesh,321.57,689.91,2145.44
85,37,39,24.54300351,82.74561214,6.382285963,224.2888375,rice,kolhapur,1997,107,7,Maharashtra,110.1,252.9,2297
62,42,36,22.76521088,82.05067391,6.430288582,248.2419694,rice,sangrur,2004,175,9,Punjab,373.8,1739.68,4654.04
66,60,38,22.11100472,83.48619499,6.389042322,232.0626587,rice,meerut,2000,191,12,Uttar Pradesh,56.34,121.45,2155.86
97,59,43,26.29699679,84.07693369,6.296025233,272.7945513,rice,ludhiana,1983,171,9,Punjab,162,596,3679.01
93,56,36,23.93554879,82.03710961,7.008303904,185.7654583,rice,kolhapur,1984,107,7,Maharashtra,101.5,231.5,2280.79
76,49,42,24.96490322,84.46412305,5.184966842,197.4034636,rice,sangrur,1980,175,9,Punjab,90,330,3666.67
87,54,44,25.74328211,83.85225542,6.14297769,232.7094589,rice,kolhapur,2015,107,7,Maharashtra,112.4,276.6,2460.85
93,53,38,26.91090593,81.94700268,7.079925607,290.6190135,rice,guntur,1982,49,1,Andhra Pradesh,352.1,822.7,2336.55
74,39,38,23.22429326,84.5873573,7.787882173,233.920577,rice,mandya,1997,68,5,Karnataka,84.98,238.97,2812.07
88,46,42,22.63950054,83.46190155,6.591418541,194.6136985,rice,meerut,2003,191,12,Uttar Pradesh,46.69,105.3,2255.3
83,41,43,21.04003316,82.65055041,6.24014631,234.1604101,rice,ahmednagar,1981,102,7,Maharashtra,8,10,1250
94,50,37,25.65198285,80.68285836,6.927640222,210.405472,rice,kolhapur,1993,107,7,Maharashtra,101.6,244.1,2402.56
68,57,43,25.9842433,80.40955233,5.701864507,182.627194,rice,kolhapur,2010,107,7,Maharashtra,112,323.12,2885
99,57,35,26.78341009,81.15863991,5.944489452,272.934914,rice,karnal,2001,184,4,Haryana,481.24,1357.64,2821.14
68,58,39,25.27330551,80.58601474,5.458343579,220.0480805,rice,east godavari,2009,46,1,Andhra Pradesh,306.58,1073.1,3500.23
61,53,43,26.40724534,80.98236217,6.332011776,224.2569137,rice,kolhapur,2008,107,7,Maharashtra,114.4,287.2,2510.49
95,52,36,26.23978739,83.86160656,5.568772823,285.9896699,rice,hoshangabad,2006,43,6,Madhya Pradesh,15.93,21.33,1338.98
60,51,36,22.65818207,82.84242121,6.023758797,255.3908922,rice,mandya,1981,68,5,Karnataka,67.2,305.2,4541.67
83,60,36,25.52795792,80.15394321,6.93057698,200.5880143,rice,mandya,1990,68,5,Karnataka,67.87,190.38,2805.07
94,53,40,20.31372684,82.9080625,5.713186364,240.9096211,rice,sangrur,1997,175,9,Punjab,339.56,1301.16,3831.9
98,50,41,24.51248348,80.57077754,7.054800271,260.5806028,rice,chhindwara,1992,9,6,Madhya Pradesh,18.6,12.9,693.55
97,36,45,22.23940534,81.86476926,6.92925534,276.8034284,rice,mandya,2005,68,5,Karnataka,83.81,256.75,3063.48
88,46,42,22.73208163,83.49243335,6.589240641,193.491862,rice,sangrur,1984,175,9,Punjab,204,619,3034.31
63,44,41,24.14488337,83.74707929,5.555558971,257.6140239,rice,sangrur,2009,175,9,Punjab,381.88,1800.28,4714.26
62,42,36,22.72508755,82.00823411,6.421923577,249.2719012,rice,guntur,2004,49,1,Andhra Pradesh,304.69,1050.21,3446.8
95,52,36,26.27747195,83.82774353,5.532102077,287.590445,rice,bareilly,2006,199,12,Uttar Pradesh,158.73,283.61,1786.74
82,40,40,23.85974662,84.80127401,6.283085993,298.7820191,rice,karnal,1982,184,4,Haryana,330,918,2781.82
75,38,39,23.38825974,84.78790649,6.233904566,283.3236844,rice,murshidabad,1991,804,13,West Bengal,338.84,764.42,2255.99
81,45,35,26.51539215,80.13410359,6.147668014,219.5563571,rice,ahmednagar,1985,102,7,Maharashtra,6.7,6.4,955.22
97,36,45,22.26217862,81.89053933,6.938131851,278.5886391,rice,east godavari,1985,46,1,Andhra Pradesh,377.5,911.5,2414.57
93,58,38,20.59266873,83.74505162,6.923461137,279.5722328,rice,ahmednagar,1994,102,7,Maharashtra,6.8,6,882.35
77,38,36,21.84183973,80.19648302,5.959897937,223.7095648,rice,karnal,2010,184,4,Haryana,499.53,1375.52,2753.61
82,40,40,23.82529262,84.81858521,6.260738437,297.9335737,rice,meerut,1982,191,12,Uttar Pradesh,16.2,23.4,1444.44
76,49,42,24.92177252,84.48648464,5.209279097,196.4716411,rice,chhindwara,2013,9,6,Madhya Pradesh,13.81,28.05,2031.14
60,48,39,24.26452217,80.30094262,7.032020654,231.0981618,rice,chhindwara,1981,9,6,Madhya Pradesh,26.7,14.7,550.56
69,37,42,23.0661951,83.36998486,7.053562475,250.9687863,rice,ahmednagar,1994,102,7,Maharashtra,6.8,6,882.35
78,40,38,26.48010259,83.83283122,7.544354537,248.4188524,rice,chhindwara,2013,9,6,Madhya Pradesh,13.81,28.05,2031.14
76,47,42,20.10556104,83.34253036,5.724212547,262.0355493,rice,karnal,2011,184,4,Haryana,492.5,1539.02,3124.93
67,58,39,25.20125226,80.50496855,5.464177848,219.6141522,rice,guntur,2015,49,1,Andhra Pradesh,183.64,557.07,3033.49
91,35,38,24.9492802,80.47924178,6.138533907,183.8642593,rice,guntur,2017,49,1,Andhra Pradesh,224.27,936.37,4175.12
91,50,40,20.8520771,84.14449952,6.470932491,230.4385125,rice,gorakhpur,2016,221,12,Uttar Pradesh,318.29,702.75,2207.85
73,35,38,24.84976032,81.98970959,5.003044228,186.4052538,rice,hoshangabad,1995,43,6,Madhya Pradesh,10.1,8.9,881.19
98,53,38,20.2607419,81.62057734,5.016416331,270.9979138,rice,kolhapur,1982,107,7,Maharashtra,96.5,182.6,1892.23
95,55,42,26.8075282,82.16055066,5.944970403,193.5100127,rice,kolhapur,2015,107,7,Maharashtra,112.4,276.6,2460.85
91,36,45,24.43644774,82.47967569,5.944771354,268.4211706,rice,kolhapur,2001,107,7,Maharashtra,106.3,290.5,2732.83
78,43,42,21.32881558,82.95304088,7.287527917,192.0023603,rice,sangrur,2002,175,9,Punjab,358.4,1453.96,4056.81
68,55,38,22.68972257,82.65147192,5.724282922,271.3314772,rice,karnal,1979,184,4,Haryana,316,594,1879.75
64,45,43,25.63185878,83.48525287,5.543777475,209.0998802,rice,mandya,1982,68,5,Karnataka,62.9,194,3084.26
92,50,40,20.74863441,84.08522786,6.442367175,231.6001051,rice,karnal,2004,184,4,Haryana,486.69,1526.18,3135.81
93,53,38,26.86785911,81.94404387,7.058784221,290.427709,rice,ludhiana,1983,171,9,Punjab,162,596,3679.01
60,36,43,23.38834915,83.05275861,5.297511654,219.4340592,rice,meerut,1978,191,12,Uttar Pradesh,26.9,27.8,1033.46
63,44,41,24.15271782,83.7000129,5.578168525,258.2485905,rice,gorakhpur,1988,221,12,Uttar Pradesh,301,518.4,1722.26
92,35,40,22.18497095,80.31408761,6.38143505,200.1435425,rice,meerut,1983,191,12,Uttar Pradesh,21.1,33.6,1592.42
90,44,38,23.77136518,83.84207965,7.478704501,240.7328926,rice,gorakhpur,2012,221,12,Uttar Pradesh,316.05,749.79,2372.38
99,55,35,21.69516622,80.25442103,6.495703716,277.8365695,rice,east godavari,2005,46,1,Andhra Pradesh,387.42,1149.65,2967.45
99,41,36,24.46333681,82.72000507,6.740970927,181.8778671,rice,kolhapur,2010,107,7,Maharashtra,112,323.12,2885
78,35,44,26.57336367,84.67562729,7.074442922,183.5270995,rice,hoshangabad,2001,43,6,Madhya Pradesh,11.4,13.8,1210.53
98,47,37,23.4833695,81.26472166,7.38377511,225.421231,rice,murshidabad,2005,804,13,West Bengal,404.26,1189.59,2942.64
73,57,41,21.38679587,84.94097021,5.805641668,271.2884044,rice,meerut,2001,191,12,Uttar Pradesh,54.57,128.07,2347.03
85,58,41,21.78291202,80.36923762,7.034457382,226.5241001,rice,mandya,1992,68,5,Karnataka,76.32,239.19,3134.04
78,35,44,26.55629274,84.69913539,7.060517148,184.0825429,rice,ludhiana,1990,171,9,Punjab,225,826,3671.11
84,50,44,25.49322733,81.40809894,5.934324296,182.2016041,rice,bareilly,2012,199,12,Uttar Pradesh,83.83,191.38,2282.95
91,53,40,26.58982283,81.38234794,5.374066353,264.699875,rice,sangrur,2004,175,9,Punjab,373.8,1739.68,4654.04
89,45,36,21.36333431,80.41804121,6.411367701,185.9375119,rice,guntur,1991,49,1,Andhra Pradesh,376.57,1033.57,2744.7
65,60,43,21.98062791,81.96603477,5.654577539,227.124288,rice,chhindwara,1981,9,6,Madhya Pradesh,26.7,14.7,550.56
81,41,38,22.64465569,83.71048273,7.513748041,200.9092762,rice,guntur,1991,49,1,Andhra Pradesh,376.57,1033.57,2744.7
60,36,43,23.4381544,83.05147114,5.273223519,219.248275,rice,karnal,2013,184,4,Haryana,484.56,1677.4,3461.7
74,35,40,26.55000443,80.1605023,7.004557732,242.8876702,rice,karnal,2009,184,4,Haryana,496.31,1557.84,3138.87
61,53,43,26.36929976,81.06104217,6.38173645,223.1934755,rice,hoshangabad,2015,43,6,Madhya Pradesh,111,316.67,2852.88
77,36,37,26.82872858,81.43178676,6.140628946,194.9648395,rice,east godavari,2009,46,1,Andhra Pradesh,306.58,1073.1,3500.23
88,46,42,22.71299783,83.47491742,6.61977405,193.5461472,rice,bareilly,2009,199,12,Uttar Pradesh,163.08,290.13,1779.07
79,42,37,24.90233012,82.81726148,6.587775112,294.5188263,rice,gorakhpur,1984,221,12,Uttar Pradesh,300.6,357.4,1188.96
68,57,43,26.11688829,80.38827965,5.711244658,183.4404776,rice,hoshangabad,2001,43,6,Madhya Pradesh,11.4,13.8,1210.53
74,39,38,23.25711663,84.67308369,7.821492782,232.7149341,rice,karnal,1989,184,4,Haryana,543.8,1445.8,2658.7
60,49,44,20.83267906,84.50072002,6.238008654,239.2919051,rice,east godavari,2009,46,1,Andhra Pradesh,306.58,1073.1,3500.23
95,52,36,26.20030231,83.87605239,5.534246358,286.7103666,rice,ahmednagar,1996,102,7,Maharashtra,5.7,7.6,1333.33
81,41,38,22.7278832,83.73341028,7.521833946,200.8356486,rice,ahmednagar,1984,102,7,Maharashtra,6.4,9,1406.25
72,40,38,20.43947889,82.21774121,7.57921683,244.6308004,rice,hoshangabad,2013,43,6,Madhya Pradesh,41.8,65.92,1577.03
72,40,38,20.28961737,82.25101517,7.608948877,245.3641642,rice,mandya,1983,68,5,Karnataka,58.5,171.6,2933.33
85,37,39,24.50015464,82.73414968,6.345940803,225.7439955,rice,mandya,2007,68,5,Karnataka,86.72,278.04,3206.18
98,53,38,20.26214028,81.63963546,4.997651977,270.5023086,rice,east godavari,2010,46,1,Andhra Pradesh,410.53,1357.62,3306.99
60,43,44,20.96708176,82.8534269,7.407932949,298.6716411,rice,guntur,2009,49,1,Andhra Pradesh,362.3,1291.65,3565.11
98,53,38,20.26476141,81.69553756,4.997920143,270.6355156,rice,hoshangabad,1983,43,6,Madhya Pradesh,12.8,15,1171.88
81,53,42,23.63313101,80.95973428,5.151725759,234.2947115,rice,ludhiana,1997,171,9,Punjab,246.3,944.3,3833.94
95,52,36,26.17676089,83.81195379,5.531839078,286.8416864,rice,murshidabad,2000,804,13,West Bengal,224.12,548.18,2445.92
77,38,36,21.86254682,80.20619094,5.957744368,223.8475682,rice,sangrur,2001,175,9,Punjab,355.48,1387.92,3904.35
88,35,40,23.51128151,83.61408465,5.839529289,291.1246732,rice,karnal,2015,184,4,Haryana,488.46,1543.8,3160.56
84,50,44,25.47181733,81.39551927,5.906350527,183.1227664,rice,hoshangabad,1983,43,6,Madhya Pradesh,12.8,15,1171.88
99,54,37,21.12492336,80.40157004,5.604384968,199.1385512,rice,sangrur,1998,175,9,Punjab,359.64,1283.68,3569.35
88,35,40,23.55698963,83.56093452,5.87254366,290.4607716,rice,murshidabad,2014,804,13,West Bengal,367.46,1190.49,3239.78
67,43,39,25.96594901,84.95125062,5.999797774,186.8996722,rice,ludhiana,2014,171,9,Punjab,269.9,1175.1,4353.83
70,36,42,21.81338225,80.68815496,6.936939949,202.2318064,rice,meerut,1996,191,12,Uttar Pradesh,28.11,64.3,2287.43
91,36,45,24.3847289,82.48425209,5.959713733,267.165428,rice,meerut,1985,191,12,Uttar Pradesh,26.2,45.7,1744.27
85,52,45,26.31425648,82.34142862,7.255809072,264.6440084,rice,hoshangabad,2015,43,6,Madhya Pradesh,111,316.67,2852.88
84,51,35,22.2980541,80.66421103,6.055910548,197.0286441,rice,guntur,2006,49,1,Andhra Pradesh,373.26,1079.02,2890.78
76,49,42,24.97247009,84.46367567,5.181041968,197.7656897,rice,mandya,2000,68,5,Karnataka,78.9,234,2965.78
64,45,43,25.64389566,83.50116806,5.513593574,209.1822859,rice,guntur,2001,49,1,Andhra Pradesh,385.18,1355.41,3518.86
93,47,37,21.50507177,82.22412953,6.514454885,296.262322,rice,mandya,2004,68,5,Karnataka,91.99,339.53,3690.94
67,45,38,22.77544276,82.15970849,7.275492709,260.3943649,rice,hoshangabad,1992,43,6,Madhya Pradesh,10.7,12.8,1196.26
81,45,35,26.6012922,80.11159751,6.145766968,219.0198475,rice,mandya,1998,68,5,Karnataka,79.89,245.66,3074.98
91,56,37,23.4450056,80.57154312,6.367751106,270.3646147,rice,gorakhpur,2009,221,12,Uttar Pradesh,321.57,689.91,2145.44
67,59,41,21.9597723,80.95772485,5.981228855,214.067692,rice,east godavari,1997,46,1,Andhra Pradesh,368,921,2502.72
95,52,36,26.22337145,83.74991428,5.535428356,286.2136877,rice,chhindwara,2014,9,6,Madhya Pradesh,20,48,2400
97,59,43,26.33493485,84.04001491,6.278308796,271.2282134,rice,mandya,1989,68,5,Karnataka,72.6,211.4,2911.85
60,49,44,20.70796178,84.54688182,6.260775415,241.0852256,rice,hoshangabad,1981,43,6,Madhya Pradesh,12.4,10.5,846.77
82,43,38,23.34201322,81.4291154,5.104503451,242.024801,rice,karnal,2010,184,4,Haryana,499.53,1375.52,2753.61
91,35,38,24.9501279,80.52409526,6.130609811,183.0012591,rice,meerut,2004,191,12,Uttar Pradesh,37.7,94.14,2496.96
76,47,42,20.0832767,83.31610892,5.734630976,263.8686953,rice,murshidabad,1983,804,13,West Bengal,331.67,489.43,1475.65
99,54,37,21.1203734,80.35355444,5.613499632,199.5600382,rice,meerut,1986,191,12,Uttar Pradesh,24.5,41.2,1681.63
60,36,43,23.39806177,83.02335215,5.312819096,219.6985117,rice,chhindwara,1978,9,6,Madhya Pradesh,26.7,13.5,505.62
78,58,44,26.87716025,80.87961761,5.102798596,284.2048557,rice,karnal,2006,184,4,Haryana,469.49,1574.86,3354.39
66,60,38,22.0820169,83.484718,6.383857424,231.2214459,rice,hoshangabad,1997,43,6,Madhya Pradesh,10,12.8,1280
67,43,39,26.00549633,84.98966808,5.991698216,187.0648746,rice,murshidabad,2005,804,13,West Bengal,404.26,1189.59,2942.64
69,46,41,23.61389709,80.30909291,5.028600989,263.8038823,rice,bareilly,2007,199,12,Uttar Pradesh,152.82,293.46,1920.3
93,56,42,23.81308879,82.23628476,7.416622698,195.4658655,rice,karnal,1994,184,4,Haryana,437.55,1161.52,2654.6
75,38,39,23.46086803,84.78685288,6.241373756,283.9691808,rice,chhindwara,1987,9,6,Madhya Pradesh,26,28,1076.92
78,42,42,20.1439595,81.56760111,7.638627619,261.4071069,rice,murshidabad,1979,804,13,West Bengal,319.2,466.69,1462.06
99,57,35,26.70877233,81.18843881,5.978986803,272.9259526,rice,karnal,1994,184,4,Haryana,437.55,1161.52,2654.6
66,60,38,22.13883015,83.51948899,6.387441989,231.7596347,rice,ahmednagar,2017,102,7,Maharashtra,16.2,37.3,2302.47
85,52,45,26.2505585,82.35926156,7.208783186,266.7268324,rice,karnal,2017,184,4,Haryana,508.45,1927.62,3791.18
91,36,45,24.40413648,82.47676103,5.933499919,267.9917791,rice,gorakhpur,1979,221,12,Uttar Pradesh,272.9,137.8,504.95
94,53,38,26.96180889,81.91462453,7.08722116,291.4874285,rice,kolhapur,2002,107,7,Maharashtra,106.1,234.7,2212.06
75,38,39,23.47144809,84.76697082,6.237524127,284.0692938,rice,meerut,2003,191,12,Uttar Pradesh,46.69,105.3,2255.3
73,57,41,21.42447518,84.93898181,5.827664633,272.0955918,rice,ludhiana,1991,171,9,Punjab,231,827,3580.09
83,60,36,25.53991643,80.15577217,6.871402457,201.3011759,rice,meerut,2012,191,12,Uttar Pradesh,49.51,144.26,2913.95
76,60,39,20.06741635,80.37324491,6.753070977,208.1402276,rice,ludhiana,2009,171,9,Punjab,269.9,1264.65,4685.62
62,42,36,22.78772086,82.07362325,6.436022872,249.1669844,rice,mandya,2004,68,5,Karnataka,91.99,339.53,3690.94
71,46,40,20.21875616,82.18265849,7.224072555,192.5801279,rice,chhindwara,2010,9,6,Madhya Pradesh,18.3,30.2,1650.27
77,58,44,26.80001003,80.92436951,5.102995553,285.0387695,rice,guntur,1992,49,1,Andhra Pradesh,346.19,977.23,2822.78
90,44,38,23.84693691,83.89860851,7.456134175,241.2142781,rice,bareilly,1993,199,12,Uttar Pradesh,146.19,282.93,1935.36
65,60,43,21.88699467,81.89589416,5.661396938,227.6803223,rice,chhindwara,1979,9,6,Madhya Pradesh,27.9,5.5,197.13
69,55,38,22.74774004,82.62041161,5.68240074,272.2558421,rice,karnal,2014,184,4,Haryana,489.02,1575.4,3221.55
86,59,35,25.82525,82.05953474,6.929385145,242.9270963,rice,murshidabad,1999,804,13,West Bengal,388.08,811.33,2090.63
92,35,40,22.18987032,80.33995576,6.369456315,200.5884215,rice,east godavari,1987,46,1,Andhra Pradesh,422,1019,2414.69
60,51,36,22.66256782,82.78461055,6.025689144,257.2041964,rice,ludhiana,2002,171,9,Punjab,248,1066.8,4301.61
99,57,35,26.67256626,81.18497465,5.981644055,272.1843716,rice,sangrur,2002,175,9,Punjab,358.4,1453.96,4056.81
82,43,38,23.40222734,81.429784,5.120180181,242.152535,rice,meerut,2001,191,12,Uttar Pradesh,54.57,128.07,2347.03
66,60,38,22.08708797,83.55333035,6.36134359,231.3896513,rice,sangrur,1978,175,9,Punjab,78,268,3435.9
93,58,38,20.6499962,83.76297429,6.928245243,279.2194681,rice,gorakhpur,1983,221,12,Uttar Pradesh,303.7,343.2,1130.06
98,53,38,20.25043762,81.66785199,5.01770499,269.2907645,rice,ahmednagar,2014,102,7,Maharashtra,8.6,2.2,255.81
93,56,42,23.87593758,82.21895255,7.393179471,195.5699069,rice,karnal,2000,184,4,Haryana,481.84,1308.62,2715.86
85,52,45,26.31086727,82.36280524,7.230402332,266.5018011,rice,sangrur,2000,175,9,Punjab,363.72,1370,3766.63
97,36,45,22.18959703,81.84210649,6.920897691,277.9853608,rice,ahmednagar,1996,102,7,Maharashtra,5.7,7.6,1333.33
72,45,35,25.36483128,82.93028626,5.765283183,193.7213989,rice,ahmednagar,2005,102,7,Maharashtra,8,3.5,437.5
90,44,38,23.8204274,83.9150803,7.483479576,240.6980702,rice,bareilly,1987,199,12,Uttar Pradesh,106.1,170.6,1607.92
83,60,36,25.64674946,80.1349522,6.916064389,200.9549922,rice,meerut,1992,191,12,Uttar Pradesh,23.53,52.25,2220.86
91,50,40,20.81542771,84.15642847,6.483438187,231.2251338,rice,ahmednagar,2000,102,7,Maharashtra,5.5,3.8,690.91
60,49,44,20.80187019,84.48197466,6.237733727,240.2467678,rice,sangrur,2008,175,9,Punjab,375.8,1747.04,4648.86
68,58,38,23.2435266,83.00743081,6.341590179,220.7811995,rice,bareilly,1989,199,12,Uttar Pradesh,131.9,284.1,2153.9
85,52,45,26.35712694,82.40118696,7.214339862,265.3480838,rice,kolhapur,2012,107,7,Maharashtra,108.5,283.96,2617.14
63,44,41,24.19248805,83.72500898,5.577768103,258.2179237,rice,ahmednagar,1998,102,7,Maharashtra,5.6,7.4,1321.43
69,37,42,23.04703437,83.40001276,7.059615641,251.9282945,rice,chhindwara,1989,9,6,Madhya Pradesh,26.9,20.8,773.23
98,53,38,20.3334997,81.68766538,5.031236405,272.1425186,rice,ludhiana,1984,171,9,Punjab,171,610,3567.25
61,53,43,26.34527289,81.00992988,6.345801843,223.6121726,rice,hoshangabad,2006,43,6,Madhya Pradesh,15.93,21.33,1338.98
75,54,36,26.2812533,84.54119763,7.065193251,257.7309337,rice,east godavari,2011,46,1,Andhra Pradesh,337.09,1176.83,3491.14
85,59,35,25.78015503,82.11559555,6.933462551,243.5882464,rice,murshidabad,1979,804,13,West Bengal,319.2,466.69,1462.06
95,39,36,23.87734456,83.17908854,5.555618261,285.8660107,rice,hoshangabad,2010,43,6,Madhya Pradesh,24.1,55.6,2307.05
91,36,45,24.50188324,82.39127105,5.976888758,269.0356649,rice,murshidabad,2001,804,13,West Bengal,395.06,1085.35,2747.3
60,55,45,21.40818854,83.29625489,5.958789847,287.277105,rice,guntur,2007,49,1,Andhra Pradesh,366.01,1272.54,3476.82
81,53,42,23.71750041,81.02334241,5.192614279,234.5742178,rice,karnal,1998,184,4,Haryana,480.84,1064.18,2213.17
82,40,40,23.8495913,84.82957051,6.255216462,298.1118773,rice,kolhapur,1980,107,7,Maharashtra,100,213.3,2133
78,40,38,26.52153887,83.84763666,7.543075215,248.1449861,rice,gorakhpur,2012,221,12,Uttar Pradesh,316.05,749.79,2372.38
65,37,40,23.33386624,83.57947922,5.312238681,188.0676038,rice,hoshangabad,2002,43,6,Madhya Pradesh,11,13.9,1263.64
84,51,35,22.41507093,80.65936995,6.039471706,197.6819526,rice,ahmednagar,2010,102,7,Maharashtra,7.5,7.03,937.33
62,42,36,22.80594314,82.09533326,6.429019245,249.1108477,rice,karnal,1986,184,4,Haryana,396,965,2436.87
73,35,38,24.84964896,81.97775792,5.015646821,184.011225,rice,mandya,1978,68,5,Karnataka,66.8,103.5,1549.4
97,59,43,26.31828149,84.08498729,6.297795475,271.4175321,rice,mandya,1982,68,5,Karnataka,62.9,194,3084.26
99,57,35,26.73162475,81.17563249,5.952770216,273.4099593,rice,chhindwara,2006,9,6,Madhya Pradesh,20.56,16.67,810.8
67,59,41,21.97592511,80.94680791,6.020864639,211.970491,rice,ahmednagar,1994,102,7,Maharashtra,6.8,6,882.35
70,36,42,21.81317529,80.73963169,6.979700728,202.0143542,rice,guntur,2004,49,1,Andhra Pradesh,304.69,1050.21,3446.8
91,35,38,24.93134393,80.5268953,6.12774451,182.5434017,rice,kolhapur,1986,107,7,Maharashtra,100,175,1750
60,51,36,22.73950102,82.81657882,5.994835357,257.1081319,rice,meerut,1987,191,12,Uttar Pradesh,19,29.8,1568.42
67,59,41,21.90242713,80.94909723,6.027128343,214.6731143,rice,karnal,1994,184,4,Haryana,437.55,1161.52,2654.6
84,51,35,22.34554602,80.68513886,6.058914857,199.2375068,rice,sangrur,1984,175,9,Punjab,204,619,3034.31
79,42,37,24.85312859,82.84979987,6.574795555,297.1606646,rice,chhindwara,2014,9,6,Madhya Pradesh,20,48,2400
